id,summary,dialogue,summary_words,dialogue_words,summary_openai_prompt1,summary_grok_prompt1,summary_gemini_prompt1,summary_openai_prompt2,summary_grok_prompt2,summary_gemini_prompt2,bertscore_openai_prompt1,bertscore_openai_prompt2,bertscore_grok_prompt1,bertscore_grok_prompt2,rouge-1_openai_prompt1,rouge-2_openai_prompt1,rouge-L_openai_prompt1,rouge-1_openai_prompt2,rouge-2_openai_prompt2,rouge-L_openai_prompt2,rouge-1_grok_prompt1,rouge-2_grok_prompt1,rouge-L_grok_prompt1,rouge-1_grok_prompt2,rouge-2_grok_prompt2,rouge-L_grok_prompt2,summary_gemini_flash_prompt1,summary_gemini_flash_prompt2,g_eval_openai_prompt1,g_eval_openai_prompt2,g_eval_grok_prompt1,g_eval_grok_prompt2,g_eval_gemini_prompt1,g_eval_gemini_prompt2,g_eval_gemini_flash_prompt1,g_eval_gemini_flash_prompt2,bertscore_gemini_prompt1,bertscore_gemini_prompt2,bertscore_gemini_flash_prompt1,bertscore_gemini_flash_prompt2,meteor_grok_prompt1,meteor_grok_prompt2,meteor_openai_prompt2,meteor_openai_prompt1,meteor_gemini_prompt1,meteor_gemini_prompt2,meteor_gemini_flash_prompt2,meteor_gemini_flash_prompt1
13817976,Jane wants to leave at 4.30 instead of 5 because Google Maps suggests the 300 km drive should take them at least 3 hours and she doesn't want to be late. She will wait for Steven at the main entrance.,"Jane: google maps says it is at least 3h <file_other>
Steven: I used to make it in 2, trust me :D
Jane: but it's almost 300km..
Steven: the road is new , we will make it ^^
Jane: I don't want  to stress out , let's meet at 4:30 instead of 5, ok?
Steven: ok, if u reaaly want, we can meet at 4:30
Jane: thx! 
Jane: I will wait at the main entrance or where?
Steven: main entrance is good for me;-) 
Steven: cu",40,85,"Jane worries Google Maps shows a 3-hour, 300 km trip; Steven insists it can be done in 2 because the road’s new. To reduce stress, Jane moves meetup to 4:30 instead of 5. Steven agrees; they’ll meet at main entrance.","Jane expresses concern over a 3-hour, 300km drive per Google Maps. Steven assures it's possible in 2 hours due to a new road. To avoid stress, they reschedule the meeting to 4:30 at the main entrance instead of 5.","Jane is concerned about a three-hour drive, but Steven is confident it will only take two. To ease her worries, they agree to reschedule their meeting from 5:00 to 4:30 and decide to meet at the main entrance.","Jane says Google Maps estimates at least 3 hours for a 300 km trip. Steven claims 2 with the new road. To avoid stress, Jane sets meeting for 4:30 instead of 5. They agree to meet at the main entrance.","Jane and Steven discuss a 300km trip: Google Maps estimates 3 hours, but Steven believes it can be done in 2 due to a new road. To avoid stress, Jane suggests meeting at 4:30 instead of 5, and they agree on the main entrance.","Jane and Steven disagree on the travel time for their 300km trip. Jane believes it will take 3 hours, while Steven insists it will only take 2. To avoid stress, they agree to meet earlier at 4:30 instead of 5:00.",0.897883951663971,0.911383867263794,0.9016342163085938,0.9028863310813904,0.00804,0,0.00804,0.00715,0,0.00715,0.00842,0,0.00842,0.00439,0,0.00439,"Jane and Steven discuss travel time.  Jane, citing Google Maps' 3-hour estimate for a 300km trip, expresses concern.  Steven, claiming prior faster travel times due to a new road, eventually agrees to meet at 4:30 pm instead of 5 pm at the main entrance.
","Google Maps estimates a 3-hour drive, but Steven thinks it'll be quicker due to a new road.  To avoid stress, Jane suggests meeting at 4:30 instead of 5; Steven agrees. They'll meet at the main entrance.
",0.7113949299030617,0.7723824388034466,0.773181582788005,0.7845849968848462,0.6419296462797586,0.4122482573454346,0.7873773382598835,0.7971796677836849,0.891282856464386,0.894439697265625,0.8948707580566406,0.9024919867515564,0.3549382716049383,0.3948226544622426,0.5114093042695473,0.364316523102999,0.2807044807044807,0.2583541586569268,0.3853050626321573,0.3782835580739404
13727832,"Gemma will invite Timmy and his Date, as well as Lona and Michelle to her wedding.","Timmy: Who do u wanna invite?
Gemma: Well, there's u and ur date :)
Timmy: Not sure about the date, but I'll be there :) who else?
Gemma: I was thinking about Lona and Michelle.
Timmy: Still thinking ur getting invites to their weddings?
Gemma: It's not like that.
Timmy: Sure it is ;) just don't wanna admit it ;)
Gemma: Fine! I want to come to their wedding receptions!
Timmy: There we go :) was it so hard?
Gemma: Yes.
Timmy: And u think u can change their minds?
Gemma: Dunno.",16,92,"Timmy queries invitees; Gemma lists him, date, Lona, Michelle. He teases; she wants their receptions, unsure.","Timmy and Gemma discuss party invites, with Gemma admitting she wants Lona and Michelle for wedding reciprocation; Timmy teases her.",Gemma admits to Timmy her plan to invite Lona and Michelle is to get wedding invitations.,"Gemma invites Timmy and considers Lona and Michelle, hoping for reception invites; Timmy teases, Gemma uncertain.","Gemma plans to invite Timmy, his potential date, Lona, and Michelle to an event, hoping to secure invites to Lona and Michelle's weddings. Timmy teases her about her motives.","Gemma wants to invite Lona and Michelle to an event, hoping to get wedding invitations in return.",0.8696490526199341,0.8890244364738464,0.8838854432106018,0.9073098301887512,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00118,0,0.00118,"Gemma wants to invite Timmy and his date, Lona, and Michelle to an event.  Timmy teases her about wedding invitations, but she admits she wants to attend their receptions, unsure if she can convince them.
","Gemma wants to invite Timmy and his date, Lona, and Michelle to an event.  Timmy suspects she wants wedding invitations, which Gemma eventually admits to wanting.
",0.4590316219412917,0.5765346238687539,0.5653943300960641,0.5018711074146731,0.3999834712185439,0.40743509157561997,0.5478054428945126,0.4190866886857389,0.9221420288085938,0.9139079451560974,0.9010194540023804,0.9033108949661255,0.4317623408532499,0.484436198721913,0.37817121150454486,0.1881720430107527,0.4156424581005586,0.3802605552145147,0.5202808351473158,0.5223936865386548
13810494,Anna got an awful stomachache at night but she doesn't know its cause. Her mom Joanna will make her hot tea with some fresh mint leaves.,"Anna: Mum, I have a awful stomachache.
Joanna: Oh, dear, when did you get it?
Anna: At night, and it won’t stop:-(
Joanna: Is it something you ate?
Anna: Maybe. I'm not sure.
Joanna: What did you have for breakfast?
Anna: The usual, cereal with milk and a banana.
Joanna: Maybe the milk was bad.
Anna: It didn't smell bad.
Joanna: Maybe the banana was bad.
Anna: No, the banana was delicious.
Joanna: Maybe you just need to go to the bathroom.
Anna: No, that's not the problem.
Joanna: Maybe it will go away in a little while.
Anna: I wish it would :-(
Anna: Hopefully. If not, maybe we should go and see a doctor.
Joanna: Yeah, I think so...
Anna: I’ll get you a hot tea with some fresh mint leaves. Hope it will help. 
Joanna: Please do, I’m in my room...
Anna: Will be in ten minutes:-)",26,150,"Anna tells her mom she’s had a stomachache since last night. They suspect milk or banana. If it continues, they'll see a doctor. Anna brings mint tea.","Anna complains to her mum Joanna about a persistent stomachache since night. They discuss possible causes like bad milk or banana. If it doesn't subside, they'll see a doctor. Joanna offers mint tea.","Anna tells her mother, Joanna, about a bad stomachache. After discussing possible causes and a doctor visit, Joanna prepares some mint tea to help soothe it.","Anna tells her mum she has a stomachache. They consider bad milk, banana, or bathroom. If it persists, they’ll see a doctor. Mint tea is prepared.","Anna has a severe stomachache since last night. Her mum Joanna questions her about possible causes like bad food, suggests it might pass, and offers hot tea with mint. They consider seeing a doctor if needed.","Anna has had an awful stomachache since last night. Her mother, Joanna, will make her a hot tea with mint, and they might see a doctor.",0.8830646276473999,0.8796212673187256,0.8929367661476135,0.8992540240287781,0.01036,0,0.01036,0.00688,0,0.00688,0.00986,0,0.00986,0.00228,0,0.00228,"Anna has a severe stomachache that started at night.  Her mother, Joanna, suspects food poisoning but Anna denies it.  They consider seeing a doctor if it doesn't improve; Anna offers her mother mint tea.
","Anna has a persistent stomachache that started last night.  Her mother suspects spoiled food, but Anna denies it.  They'll likely see a doctor if it doesn't improve; Anna will make her mother mint tea.
",0.5735027265908633,0.6159133504281431,0.5935351964864677,0.6360068229681245,0.6400377963388697,0.5197926719381882,0.5275106356538363,0.6127491959737031,0.8989987373352051,0.9176031947135925,0.8925880789756775,0.8878748416900635,0.2957548911037283,0.4180463576158941,0.16891891891891894,0.2027027027027027,0.1883561643835616,0.49918396832191786,0.3695364238410596,0.3350257542310522
13680216,Yaz and Mary are meeting tonight around 6 and going for the slimming club together. They expect to be scolded for eating too much. ,"Yaz: Going to slimming club tonight?
Mary: Well, I don't want to, but I really should. I've been so bad, though!
Yaz: Me too, choccies, wine, cake, you name it!
Mary: Well, we should bite the bullet. She'll tell us off, I expect. Feels like being back at school!
Yaz: Well, she IS our old cookery teacher! See you at 6ish, pick you up!?
Mary: Yep! See you then!",24,69,"Yaz asks Mary about slimming club. Both admit overeating, joking their leader—also their old cookery teacher—will scold them. Yaz offers 6ish pickup; Mary agrees.","Yaz asks Mary about slimming club tonight. Both admit indulging in chocolates, wine, and cake. They decide to go, expecting scolding from their old teacher. Yaz picks Mary up at 6.","Yaz and Mary reluctantly agree to attend their slimming club. Feeling guilty after overindulging, they expect a scolding from the leader, their old cookery teacher.","Two friends, after indulgences, plan to attend slimming club tonight, expecting scolding from a former cookery teacher; Yaz will pick Mary up at six.","Yaz and Mary have been indulging in chocolates, wine, and cake. They reluctantly decide to attend slimming club tonight, expecting a telling-off from their old cookery teacher. Yaz will pick Mary up at 6.",Yaz and Mary feel guilty for eating poorly but will go to their slimming club. Yaz will pick Mary up to face their old cookery teacher.,0.8806948661804199,0.9004219174385071,0.9033066630363464,0.9060624241828918,0.0,0,0.0,0.004,0,0.004,0.00049,0,0.00049,0.00049,0,0.00049,"Mary and Yaz are apprehensive about attending their slimming club, run by their old cookery teacher.  Both have indulged recently, but agree to attend, meeting at 6 pm.
","Mary and Yaz are attending a slimming club tonight, despite recent indulgences in chocolate, wine, and cake.  They anticipate a scolding from their instructor, a former cookery teacher.
",0.7460081578911769,0.798837667775447,0.7760500676855884,0.7808881591649866,0.7891986851294537,0.5930921899795307,0.7350151212253279,0.6661640195633793,0.9068087339401244,0.9021626114845276,0.8897751569747925,0.9068167805671692,0.3272875816993464,0.3064017577834052,0.24163498098859315,0.2416349809885931,0.3242501056189269,0.3048703551826382,0.3182006633499171,0.2954147552246082
13717358,"Ethan and Leo are going to see Sólstafir on 21.11. Noah would like to go too, but he might have to stay late at work.","Ethan: who's going to see solstafir?
Noah: solstafir! when?
Noah: i had no idea they were playing
Archie: I'm not :D.
Leo: i'm going ofc!
Ethan: 21.11
Noah: that's a wednesday... ehh...
Noah: i'll have to see, might have to stay late at work...
Leo: nooo you have to come
Ethan: yeah you have to!
Archie: There are better concerts :P.
Noah: i know, i would really like to see them, but yeah
Leo: archie... :P
Ethan: don't mind him :P
Noah: i'll see and let you know, it would really suck to miss them
Leo: yup!
Ethan: yup! x2",25,100,Ethan announces Sólstafir on Nov 21. Leo’s in; Archie passes. Noah wants to go but may work Wednesday and will confirm. They encourage him.,"Ethan asks who's attending Solstafir on 21.11. Leo is going and urges Noah, who is hesitant due to work. Ethan agrees; Archie declines, citing better concerts.",Ethan and Leo are going to a Solstafir concert and encourage Noah to join. Noah is hesitant because the show is on a Wednesday night.,Friends discuss Solstafir’s Nov 21 Wednesday concert. Leo and Ethan are going. Archie isn’t interested. Noah wants to go but might work late and will confirm.,"Friends discuss going to Solstafir concert on November 21st, a Wednesday. Leo is attending, Archie isn't interested, Noah is considering it despite possible work conflict.",Ethan and Leo are going to a Sólstafir concert on 21.11. Noah wants to go but is unsure if he can make it because of work.,0.9015350341796876,0.9033434987068176,0.8938870429992676,0.8955585360527039,0.00255,0,0.00255,0.00247,0,0.00247,0.00238,0,0.00238,0.00328,0,0.00328,"Ethan, Leo, and Noah plan to see Solstafir on November 21st.  Archie is uninterested. Noah's work schedule is uncertain, but he hopes to attend.
","Sólstafir are playing on November 21st.  Noah might miss the concert due to work, but Leo and Ethan want him to go. Archie isn't interested.
",0.7968185884971922,0.7980878516622633,0.7995763744243138,0.7985177024506915,0.791525384948326,0.799619266222802,0.7988638510850232,0.797219554646912,0.9040294885635376,0.9562261700630188,0.9099361896514891,0.9074181914329529,0.2767569812104224,0.17667844522968199,0.3353789068074782,0.2787128609362912,0.3184336028910808,0.5877425044091712,0.3336242242907801,0.3747205596019327
13829296,Charles has just landed and he will be at RER about 5.30 PM. Natacha will pick him up from there.,"Natacha: hi, i can come and pick you up at the RER.
Charles: so  nice. I just landed. I think i'll arrive about 5:30pm. I'll give you a call
Natacha: ok ,call  me when  you'll be at the station Vesinet. 
Charles: thanks . see you",20,45,"Natacha will pick up Charles at the RER. He landed, expects 5:30 arrival, and will call from Le Vésinet station.",Charles has landed and will arrive at Vesinet RER station around 5:30 pm. Natacha will pick him up; he'll call upon reaching.,Charles will call Natacha for a pickup from the Vesinet RER station when he arrives there around 5:30 PM.,"Charles landed, expects to arrive by 5:30 pm. Natacha will pick him up at RER; he'll call from Vésinet.",Charles has just landed and will arrive at Vesinet RER station around 5:30pm. Natacha offers to pick him up; he'll call her then.,Charles has landed and will be at the Vesinet RER station at 5:30 PM. Natacha will pick him up when he calls.,0.8948097229003906,0.919364869594574,0.9311441779136658,0.9327112436294556,0.00091,0,0.00091,0.00091,0,0.00091,0.00083,0,0.00083,0.0039,0,0.0039,"Charles arrived at 5:30 PM and Natacha will pick him up from the RER station at Vesinet.
","Charles landed and will arrive at the RER station around 5:30 pm. Natacha will pick him up.
",0.7948481772439496,0.7978610112306577,0.7998609381368383,0.8001667811862587,0.7988526276636454,0.7995643351806241,0.5858462900354756,0.7829796963838038,0.9009679555892944,0.9415758848190308,0.9274175763130188,0.945544421672821,0.7026229609490855,0.6478298611111111,0.5912162162162162,0.3153153153153153,0.2293577981651376,0.7258642725770753,0.6388120839733743,0.500417952674897
13682248,Steve is happy that he got a new dishwasher installed.,"Steve: hiya the dishwasher has turned up
Mum: good did they install it for you
Steve: yes they did a good job
Steve: <file_photo>
Mum: looks really nice
Steve: yes it does its nice and quiet
Mum: is it a 12 place setting one?
Steve: I think so, not that I ever have 12 for dinner lol
Mum: not but you dont have to put it on every day
Steve: no every other
Mum: yes I'm glad you are pleased with it xx
Steve: I am thanks mum xxx",10,89,"Dishwasher delivered and installed; quiet, likely 12-place. Mom pleased; thanks.","Steve's new dishwasher installed well; looks nice, quiet, he's pleased.",Steve's new dishwasher has been installed and he is pleased.,"Steve’s new dishwasher was installed; it’s quiet, 12-place, and pleasing.","Steve's new dishwasher arrived and was installed. It looks nice, is quiet, and has a 12-place setting. He's pleased with it.",Steve's new dishwasher is installed. He's happy and thanks his mum.,0.8788663148880005,0.9014842510223389,0.9169371128082277,0.9144698977470398,0.0,0,0.0,0.01568,0,0.01568,0.01446,0,0.01446,0.0058,0,0.0058,"New dishwasher installed; Steve's pleased with its quiet operation and looks.
","Steve's new dishwasher was delivered and installed.  He's pleased with it; it's quiet and a 12-place setting model.
",0.6874175240971122,0.7115170910874211,0.7864873669367952,0.7968200382254345,0.6463661652457318,0.5991506233317532,0.6677913179320394,0.7947868131156673,0.9426531791687012,0.9325808882713318,0.9040511846542358,0.9102749228477478,0.4444444444444444,0.41892224409448825,0.31794871794871804,0.131578947368421,0.4320647177790035,0.4666940789473684,0.38991206238593007,0.3946902654867256
13681989,Joana will bring Sandy some games like dixit and carcassonne.,"Joana: wana play some games?
Sandy: what games?
Joana: maybe dixit?
Joana: or carcassonne?
Sandy: why not?
Joana: ok, I'll bring them 2 u
Sandy: great :)",10,27,Joana suggests Dixit or Carcassonne; Sandy agrees; Joana will bring.,"Joana suggests playing Dixit or Carcassonne; Sandy agrees, Joana brings them.",Joana and Sandy agreed to play some board games together.,Joana proposes Dixit or Carcassonne; Sandy agrees; Joana brings them.,"Joana invites Sandy to play Dixit or Carcassonne; Sandy agrees, Joana brings them.",Joana will bring Dixit or Carcassonne to play with Sandy.,0.8732280731201172,0.8702641725540161,0.8772098422050476,0.8817619681358337,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.01318,0,0.01318,"Joana suggests Dixit or Carcassonne; Sandy agrees. Joana will bring the games.
","Joana suggested playing Dixit or Carcassonne; Sandy agreed, and Joana will bring the games.
",0.7959387495777543,0.8002031370549375,0.7994488803104407,0.800049269940644,0.7931996874105736,0.7996736746043727,0.7999038999880772,0.800064315852735,0.8722409605979919,0.8924601078033447,0.8810787796974182,0.8907449841499329,0.2654867256637168,0.2608695652173913,0.26785714285714285,0.5111151603498542,0.3181818181818182,0.520408163265306,0.5933375904640272,0.5537280701754386
13682447,Ann is still at school. She will be home at 7 so she can meet Meg then.,"Meg: still at school?
Ann: i have extra math classes
Meg: so when can i meet you?
Ann: i will be home at 7",17,24,"Meg asks if Ann's at school and when to meet; Ann has extra math, home at 7.",Meg asks if Ann is still at school. Ann has extra math classes and will be home at 7.,"Ann has extra math classes, so she told Meg they can meet at her home at 7.",Ann has extra math classes and will be home by 7; Meg asks when they can meet.,"Ann is still at school for extra math classes. She will be home at 7, so Meg can meet her then.",Ann is at school because she has extra math classes. She tells Meg she will be home at 7.,0.8874272108078003,0.9056078195571899,0.919150412082672,0.9638845324516296,0.01052,0,0.01052,0.00135,0,0.00135,0.00142,0,0.00142,0.00843,0,0.00843,"Ann has extra math classes, delaying her meeting with Meg until 7 PM.
","Ann has extra math classes and will be home at 7 pm.
",0.5990157566139316,0.7829896250507803,0.7460564388524034,0.8003842545076207,0.6373871592551374,0.48178715732646227,0.7346958636221405,0.6022890484454025,0.9013358950614928,0.9306552410125732,0.8995991349220276,0.9155178070068359,0.6578217455621302,0.8825577714466604,0.40350877192982454,0.3993055555555556,0.5043497172683776,0.68359375,0.3654614019520852,0.1344086021505376
13612019,"Gloria and Mell plan to have a barbeque at Mell's place on Saturday. They are happy, because Tad's sister moved to Scotland. Mell needs Gloria's advice on garden design.","Mell: Hi there! How are you doing?
Gloria: Hi Mell! We are fine, just the daily grind ;) And yourselves?
Mell: Not much happening either. An odd phone call with the kids. Or Tad's sister:(( Not much otherwise.
Gloria: Yeah... Life has become so quite since the kids are out of the house. We had more to get used to it. But it must hard for you. Especially you I mean.
Mell: I don't know. Sometimes I even forget that I should be missing them. In a way I do like this peace and quiet now.
Gloria: Small wonder. You had a hell of a time with them just before they went to college. I'd say you need to recover now.
Mell: I guess you're right. But maybe I should feel guilty or something?
Gloria: Don't be silly! You are a fantastic mom.
Mell: Thanks Gloria.
Gloria: Anyway I'm happy to hear from you again. We should really have a nice do again.
Mell: YES! Splendid!
Gloria: The weather is just brilliant, perfect for a BBQ. What do you think?
Mell: I'm all for it. At my place? I'd love it.
Gloria: Can't be better. I love your garden.
Mell: We're thinking about extending the terrace. I must show you my drawings, just a few ideas. It would be great to hear your opinion.
Gloria: I'd love to. But you know how little I know about garden design, or however you call it.
Mell: We'll have a look at them. Now the BBQ. At the weekend I suppose?
Gloria: Let me check the calendar. Here's our family planner. A horrible name, isn't it? So this weekend suits us fine. At the next one, on Saturday, Mark has penciled something in but I can't read it. So what about this Saturday?
Mell: Perfect. At least we know the weather holds. Shall I do the food and you the drinks?
Gloria: And I'll get us some dessert as well. 
Mell: Very good indeed. It's always so easy going with you.
Gloria: Ta! You were thinking about Tad's sister?
Mell: I'm afraid so. I'm so happy she moved up to Scotland and I don't have to put up with her trying to run my household. Tad feels relieved too.
Gloria: Good riddance! I could really never warm up to her.
Mell: Nobody can! Anyway she's gone and we're going to have a fantastic barbecue. Without her.
Gloria: Yes, we are. Oh I'm so happy you've phoned!
Mell: Looking forward to our BBQ on Saturday!
Gloria: So long!",29,424,"Mell and Gloria discuss empty-nest life. Mell enjoys quiet; Gloria reassures her. They plan BBQ at Mell’s: Mell food, Gloria drinks and dessert. Relieved Tad’s bossy sister moved away.","Mell and Gloria discuss life after kids leave home, with Mell enjoying the newfound peace. They plan a Saturday BBQ at Mell's, dividing tasks, and express relief over Tad's sister moving to Scotland.","Friends Mell and Gloria catch up on their quiet, empty-nest lives and Mell's difficult sister-in-law. Taking advantage of the nice weather, they plan a barbecue at Mell's for Saturday.","Mell and Gloria catch up. Mell enjoys quiet since kids left; Gloria reassures her. They plan a BBQ at Mell’s—Mell food, Gloria drinks. Relieved Tad’s sister moved to Scotland.","Mell and Gloria catch up on life after their kids left home. Mell enjoys the peace and doesn't miss the chaos. They plan a BBQ at Mell's this Saturday, sharing tasks, and express relief that Tad's sister moved away.","Mell and Gloria catch up on their quiet lives as empty-nesters. They plan a BBQ at Mell's place for Saturday; Mell provides food, and Gloria will bring drinks and dessert.",0.887406587600708,0.8999192118644714,0.908272922039032,0.907110869884491,0.00361,0,0.00361,0.01011,0,0.01011,0.00925,0,0.00925,0.00756,0,0.00756,"Mell and Gloria catch up, discussing their quieter lives since their children left home.  They decide to have a BBQ at Mell's house this Saturday,  excited to celebrate their newfound peace and freedom from Mell's difficult sister-in-law.
","Mell and Gloria are catching up.  Mell's children have left home, resulting in a quieter life. They plan a barbecue at Mell's house this Saturday,  with Mell providing food and Gloria drinks and dessert.  Mell is also relieved that Tad's sister has moved to Scotland.
",0.6253770205233382,0.6233294449840966,0.7949279599346972,0.7405712238487028,0.7199668719979277,0.6455176093856372,0.6283934923495693,0.7963789414910274,0.890509307384491,0.8987718820571899,0.8964009881019592,0.9025498032569885,0.3952679973088136,0.3215553966420352,0.39464145356867586,0.3216753949175823,0.2367688022284122,0.2761419167044173,0.4794777871700948,0.3485467756584922
13680457,Ana wants to visit grandma tomorrow. Catherine will go with her. She will call Anna when she wakes up.,"Ana: You sleeping?
Catherine: Not yet.
Ana: Wanna go visit grandma tomorrow? I miss her.
Catherine: Yeah that would be nice :) I'll call you when I wake up
Ana: Oki :) sleep well, good night.
Catherine:  Good night, u too.",19,41,"Ana asks if Catherine’s awake, suggests visiting grandma tomorrow; Catherine agrees to call in the morning. They exchange goodnights.","Ana asks if Catherine is sleeping and suggests visiting grandma tomorrow since she misses her. Catherine agrees, will call in the morning, and they exchange good nights.","Ana and Catherine made plans to visit their grandma tomorrow, agreeing that Catherine will call in the morning to coordinate.",Ana asks if Catherine is awake and suggests visiting grandma tomorrow. Catherine agrees and will call in the morning.,"Ana suggests visiting grandma tomorrow, and Catherine agrees. Catherine will call Ana in the morning. They wish each other good night.",Ana and Catherine made plans to visit their grandma tomorrow. Catherine will call Ana when she wakes up.,0.8978208303451538,0.9159422516822815,0.9047939777374268,0.920647144317627,0.00471,0,0.00471,0.0,0,0.0,0.0,0,0.0,0.00427,0,0.00427,"Ana wants to visit Grandma tomorrow; Catherine agrees and will call Ana in the morning.
","Ana and Catherine plan to visit their grandmother tomorrow.
",0.7925428865777107,0.7978098070797655,0.8001060285297422,0.7954210472852726,0.793499469981998,0.799840565287241,0.7808596672198144,0.6186409351363823,0.9070227146148682,0.9337509870529175,0.9407884478569032,0.9096742868423462,0.4184560972969072,0.42971500574435756,0.35007610350076107,0.3086419753086419,0.3128507295173962,0.6020642201834863,0.20499465811965809,0.436046511627907
13821554,Sam appreciates the hotel owned by Jessica and Michael. Sam is going there on the 15th August at around 2pm.,"Sam: You own a really nice hotel, guys 😊
Jessica: Thanks Sam 😊
Michael: Thanks, mate 
Sam: How is our hotel room set for next month? Hope that the manager will arrange the very best for us 😉
Michael: you’re damn right, Sam
Michael: are you coming on the 15th of August?
Sam: Yep! We’ll be at the hotel around 2 p.m.
Jessica: I’m soooo happy to see you again!
Sam: Me, too 😊",20,74,"Sam praises their hotel, confirms room and arrival August 15 at 2 p.m. Jessica and Michael thank him; everyone’s excited.","Sam compliments Jessica and Michael's hotel, confirms his room reservation for next month, and arrival on August 15th at 2 p.m. They're excited to reunite.","Sam confirmed his August 15th hotel booking with his friends, Jessica and Michael, who are excited for his upcoming visit.","Sam compliments the hotel, requests the best room, and will arrive August 15 around 2 p.m. They’re excited to reunite.","Sam compliments Jessica and Michael's hotel. He confirms their room for August 15th, arriving at 2 p.m. Everyone is excited to reunite.","Sam confirmed with his friends, Jessica and Michael, that he will be arriving at their hotel on August 15th around 2 p.m.",0.8931056261062622,0.8987832069396973,0.9066725969314576,0.9132714867591858,0.01217,0,0.01217,0.01944,0,0.01944,0.00964,0,0.00964,0.00779,0,0.00779,"Sam complimented the hotel, confirmed their August 15th booking for a premium room, and expressed excitement about seeing Jessica and Michael.
","Sam, Jessica, and Michael are looking forward to Sam and Jessica's hotel stay on August 15th.  They expect the best room arrangement.
",0.7761356842158497,0.741011867868252,0.7299507989657146,0.7120016542098979,0.6210979357653363,0.6681906050007533,0.6272227454520176,0.6344891596742082,0.8916429281234741,0.9177919030189514,0.8946327567100525,0.9058451056480408,0.2401746724890829,0.35658943329397874,0.2385790358744394,0.2830717488789237,0.2856334841628958,0.3581884890486602,0.26666666666666666,0.3351351351351351
13716169,"Casey got a new nail polish and did her nails herself. It took her nearly 4 hours, so she won't do her friends' nails, as it takes too long.","Casey: <file_photo>
Amelia: these are so nice!!! did you do them yourself?
Kristen: wooow amazing
Amelia: i want my nails done like that too!
Casey: yeah i did it myself :D got a new nail polish but damn it took me nearly 4 hours lol
Amelia: can you do it for us too?
Kristen: pretty please!
Casey: sorry you guys... it was a nightmare :( seriously 4 hours for nails is too much",29,73,"Casey shares a nails photo. Amelia and Kristen gush, ask if they’re self-done and to do theirs too. Casey confirms, says new polish took nearly four hours, and declines.","Casey shared a photo of her nails, which she painted herself with new polish, taking nearly 4 hours. Amelia and Kristen loved them and asked her to do theirs, but Casey declined, calling it a nightmare.","Amelia and Kristen complimented Casey’s self-done nails and asked her to do theirs. Casey declined, explaining it was a nightmare that took her nearly four hours to complete.","Casey shares her nails. Amelia and Kristen praise them and ask for the same. Casey did them herself with new polish, but it took four hours, so she declines.","Casey shared a photo of her nails, which she did herself with new polish, but it took 4 hours. Amelia and Kristen admire them and ask her to do theirs, but she refuses as it was a nightmare.","Casey did her nails herself, which took four hours. Amelia and Kristen were very impressed and asked Casey to do theirs too, but Casey declined because it took too long.",0.8798695802688599,0.8996729254722595,0.9010616540908812,0.9099031090736389,0.00404,0,0.00404,0.0081,0,0.0081,0.00388,0,0.00388,0.00161,0,0.00161,"Casey showed off her self-done nails, which impressed Amelia and Kristen.  While Casey was proud of the result, the four-hour process proved too arduous to repeat for others.
","Casey did her own nails, a process that took four hours.  Amelia and Kristen admired her work and asked for Casey to do theirs, but Casey declined due to the time commitment.
",0.7667811193687848,0.6588565177256741,0.778538789661087,0.78455727524581,0.7540321279850403,0.720369824592969,0.7350165349824602,0.7717434749715273,0.8904647827148438,0.9118632674217224,0.8864147067070007,0.8972302079200745,0.3560224089635854,0.43124478567128877,0.34943526815833126,0.3170710128971374,0.3057650862068966,0.3665234001910219,0.26803997507122507,0.1296829971181556
